,movie_name,year,runtime,genre,rating,votes,gross(in $)
19538,Here Come the Littles,1985,72 min,animation,6.8,251.0,6565359.0
19539,Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,2016,134 min,animation,8.5,801.0,694280.0
19540,Live Freaky Die Freaky,2006,75 min,animation,4.8,684.0,11290.0
19541,Digimon Adventure tri. Part 4: Loss,2017,82 min,animation,7.1,997.0,59114.0
19542,The Adventures of the American Rabbit,1986,85 min,animation,5.3,481.0,1049042.0
19543,My Dog Tulip,2009,83 min,animation,6.8,1711.0,246574.0
19544,My Entire High School Sinking Into the Sea,2016,75 min,animation,6.1,1206.0,65250.0
19545,The Secret Adventures of Tom Thumb,1993,60 min,animation,7.3,1576.0,69870.0
19546,Heathcliff: The Movie,1986,73 min,animation,5.2,287.0,2193642.0
19547,Sound! Euphonium the Movie - Our Promise: A Brand New Day,2019,100 min,animation,7.2,410.0,73964.0
19548,The PianoTuner of EarthQuakes,2004,99 min,animation,6.2,1500.0,28605.0
19549,Vincent,1987,105 min,animation,7.5,426.0,1577480.0
19550,Tiger & Bunny: The Rising,2014,108 min,animation,6.7,378.0,34471.0
19551,An Oversimplification of Her Beauty,2012,84 min,animation,6.3,784.0,65975.0
19552,Digimon Adventure tri. Part 5: Coexistence,2017,89 min,animation,6.9,877.0,52339.0
19553,L.O.R.D: Legend of Ravaging Dynasties,2016,118 min,animation,5.0,1284.0,350456.0
19554,Rocks in My Pockets,2014,88 min,animation,7.4,852.0,22518.0
19555,Mia and the Migoo,2008,92 min,animation,6.6,399.0,16975.0
19556,Shaye & Kiki,2004,96 min,animation,7.1,191.0,12182.0
19557,Approved for Adoption,2012,70 min,animation,7.3,616.0,4015.0
19558,The Adventures of Pinocchio,1984,98 min,animation,5.1,97.0,14764717.0
19559,Shrek 2 Retold,2021,92 min,animation,8.5,11.0,150659.0
19560,Peppa Celebrates Chinese New Year,2019,81 min,animation,3.6,91.0,131225.0
19561,Fantastic Journey to Oz,2017,91 min,animation,4.7,332.0,5970922.0
19562,Apocalypsis,2018,90 min,animation,7.2,54.0,19940.0
19563,Silver Circle,2013,90 min,animation,6.2,78.0,4080.0
19564,Orlando,2011,80 min,animation,4.4,16.0,5736750.0
19565,The Oscar Nominated Short Films: Animation,2011,85 min,animation,6.9,42.0,1350640.0
19566,Last Flight of the Champion,2013,88 min,animation,5.4,28.0,2220.0
19567,Elvis,2022,159 min,biography,7.3,189732.0,151040048.0
19568,The Wolf of Wall Street,2013,180 min,biography,8.2,1437780.0,116900694.0
19569,Catch Me If You Can,2002,141 min,biography,8.1,1003050.0,164615351.0
19570,Goodfellas,1990,145 min,biography,8.7,1175985.0,46836394.0
19571,Schindler's List,1993,195 min,biography,9.0,1369752.0,96898818.0
19572,Chariots of Fire,1981,125 min,biography,7.1,62532.0,58972904.0
19573,Hacksaw Ridge,2016,139 min,biography,8.1,538844.0,67209615.0
19574,Green Book,2018,130 min,biography,8.2,506000.0,85080171.0
19575,Hidden Figures,2016,127 min,biography,7.8,236635.0,169607287.0
19576,The Greatest Showman,2017,105 min,biography,7.5,288430.0,174340174.0
19577,Sully,2016,96 min,biography,7.4,278841.0,125070033.0
19578,Ford v Ferrari,2019,152 min,biography,8.1,406637.0,117624028.0
19579,The Irishman,2019,209 min,biography,7.8,397173.0,7000000.0
19580,Braveheart,1995,178 min,biography,8.4,1046887.0,75600000.0
19581,Tombstone,1993,130 min,biography,7.8,153384.0,56505065.0
19582,Erin Brockovich,2000,131 min,biography,7.4,203401.0,125595205.0
19583,The Social Network,2010,120 min,biography,7.8,714684.0,96962694.0
19584,The Big Short,2015,130 min,biography,7.8,440449.0,70259870.0
19585,Operation Finale,2018,122 min,biography,6.6,44314.0,17612099.0
19586,The Intouchables,2011,112 min,biography,8.5,870382.0,13182281.0
19587,The Pianist,2002,150 min,biography,8.5,843819.0,32572577.0
19588,The Sound of Music,1965,172 min,biography,8.1,240938.0,163214286.0
19589,House of Gucci,2021,158 min,biography,6.6,141932.0,53809574.0
19590,The Imitation Game,2014,114 min,biography,8.0,781046.0,91125683.0
19591,Moneyball,2011,133 min,biography,7.6,432326.0,75605492.0
19592,12 Years a Slave,2013,134 min,biography,8.1,709153.0,56671993.0
19593,A Beautiful Mind,2001,135 min,biography,8.2,941682.0,170742341.0
19594,Into the Wild,2007,148 min,biography,8.1,629942.0,18354356.0
19595,Bohemian Rhapsody,2018,134 min,biography,7.9,548244.0,216428042.0
19596,A Beautiful Day in the Neighborhood,2019,109 min,biography,7.2,82908.0,61704055.0
19597,Spotlight,2015,129 min,biography,8.1,476636.0,45055776.0
19598,Amadeus,1984,160 min,biography,8.4,405805.0,51973029.0
19599,Lawrence of Arabia,1962,218 min,biography,8.3,297835.0,44824144.0
19600,The Blind Side,2009,129 min,biography,7.6,339472.0,255959475.0
19601,The Aviator,2004,170 min,biography,7.5,367749.0,102608827.0
19602,Legend,2015,132 min,biography,6.9,188077.0,1872994.0
19603,The Favourite,2018,119 min,biography,7.5,205297.0,34366783.0
19604,The King's Speech,2010,118 min,biography,8.0,687056.0,138797449.0
19605,Remember the Titans,2000,113 min,biography,7.8,219796.0,115654751.0
19606,Coach Carter,2005,136 min,biography,7.3,156002.0,67264877.0
19607,The Founder,2016,115 min,biography,7.2,156645.0,12786053.0
19608,American Sniper,2014,133 min,biography,7.3,496596.0,350126372.0
19609,The Pursuit of Happyness,2006,117 min,biography,8.0,523088.0,163566459.0
19610,The Post,2017,116 min,biography,7.2,154656.0,81903458.0
19611,Rocketman,2019,121 min,biography,7.3,179456.0,96368160.0
19612,"Girl, Interrupted",1999,127 min,biography,7.3,194111.0,28871190.0
19613,Downfall,2004,156 min,biography,8.2,359488.0,5509040.0
19614,Beautiful Boy,2018,120 min,biography,7.3,83207.0,7649973.0
19615,Rush,2013,123 min,biography,8.1,486224.0,26947624.0
19616,American Gangster,2007,157 min,biography,7.8,432457.0,130164645.0
19617,Dallas Buyers Club,2013,117 min,biography,7.9,495584.0,27298285.0
19618,Dog Day Afternoon,1975,125 min,biography,8.0,260940.0,50000000.0
19619,Argo,2012,120 min,biography,7.7,620287.0,136025503.0
19620,Lion,2016,118 min,biography,8.0,240478.0,51739495.0
19621,Molly's Game,2017,140 min,biography,7.4,176967.0,28780744.0
19622,Vice,2018,132 min,biography,7.2,151743.0,47836282.0
19623,BlacKkKlansman,2018,135 min,biography,7.5,270346.0,49275340.0
19624,Lone Survivor,2013,121 min,biography,7.5,292731.0,125095601.0
19625,Malcolm X,1992,202 min,biography,7.7,97027.0,48169908.0
19626,Walk the Line,2005,136 min,biography,7.8,255163.0,119519402.0
19627,Lincoln,2012,150 min,biography,7.3,263935.0,182207973.0
19628,Everest,2015,121 min,biography,7.1,221984.0,43482270.0
19629,The Fighter,2010,116 min,biography,7.8,373832.0,93617009.0
19630,"I, Tonya",2017,119 min,biography,7.5,223605.0,30014539.0
19631,Straight Outta Compton,2015,147 min,biography,7.8,206522.0,161197785.0
19632,Raging Bull,1980,129 min,biography,8.2,358955.0,23383987.0
19633,The Assassination of Jesse James by the Coward Robert Ford,2007,160 min,biography,7.5,185427.0,3904982.0
19634,Awakenings,1990,121 min,biography,7.8,146261.0,52096475.0
19635,Heavenly Creatures,1994,99 min,biography,7.3,64985.0,3049135.0
19636,Eat Pray Love,2010,133 min,biography,5.8,100024.0,80574010.0
19637,Monster,2003,109 min,biography,7.3,154602.0,34469210.0
19638,First Man,2018,141 min,biography,7.3,192132.0,44936545.0
19639,Unbroken,2014,137 min,biography,7.2,171957.0,115637895.0
19640,The Basketball Diaries,1995,102 min,biography,7.3,114343.0,2424439.0
19641,War Dogs,2016,114 min,biography,7.1,227188.0,43034523.0
19642,Butch Cassidy and the Sundance Kid,1969,110 min,biography,8.0,219050.0,102308889.0
19643,Bloodsport,1988,92 min,biography,6.8,87548.0,11806119.0
19644,Darkest Hour,2017,125 min,biography,7.4,206672.0,56468410.0
19645,Mask,1985,120 min,biography,7.2,30389.0,48230162.0
19646,42,2013,128 min,biography,7.5,97542.0,95001343.0
19647,Out of Africa,1985,161 min,biography,7.1,81879.0,87100000.0
19648,This Boy's Life,1993,115 min,biography,7.3,54807.0,4104962.0
19649,Only the Brave,2017,134 min,biography,7.6,72037.0,18340051.0
19650,Public Enemies,2009,140 min,biography,7.0,307752.0,97104620.0
19651,Fruitvale Station,2013,85 min,biography,7.5,83189.0,16097842.0
19652,Lawless,2012,116 min,biography,7.2,245524.0,37400127.0
19653,Captain Phillips,2013,134 min,biography,7.8,468226.0,107100855.0
19654,Blow,2001,124 min,biography,7.5,264580.0,52990775.0
19655,The Theory of Everything,2014,123 min,biography,7.7,459026.0,35893537.0
19656,Fighting with My Family,2019,108 min,biography,7.1,83212.0,22958886.0
19657,Marie Antoinette,2006,123 min,biography,6.5,114289.0,15962471.0
19658,Donnie Brasco,1997,127 min,biography,7.7,313906.0,41909762.0
19659,Cleopatra,1963,192 min,biography,7.0,34681.0,57777778.0
19660,Patch Adams,1998,115 min,biography,6.8,116617.0,135026902.0
19661,In the Heart of the Sea,2015,122 min,biography,6.9,142036.0,25020758.0
19662,The Danish Girl,2015,119 min,biography,7.1,190117.0,11114018.0
19663,127 Hours,2010,94 min,biography,7.5,382970.0,18335230.0
19664,Wyatt Earp,1994,191 min,biography,6.7,52546.0,25052000.0
19665,Alexander,2004,175 min,biography,5.6,172029.0,34297191.0
19666,Jarhead,2005,125 min,biography,7.0,193921.0,62658220.0
19667,The Butler,2013,132 min,biography,7.2,116914.0,116632095.0
19668,The Disaster Artist,2017,104 min,biography,7.3,156913.0,21120616.0
19669,Glory,1989,122 min,biography,7.8,137453.0,26830000.0
19670,Wild,2014,115 min,biography,7.1,131453.0,37880356.0
19671,The Lost City of Z,2016,141 min,biography,6.6,93646.0,8580410.0
19672,Papillon,2017,133 min,biography,7.2,78517.0,2335896.0
19673,Born on the Fourth of July,1989,145 min,biography,7.2,109238.0,70001698.0
19674,Chisum,1970,111 min,biography,6.8,10327.0,13080000.0
19675,The People vs. Larry Flynt,1996,130 min,biography,7.3,97029.0,20191312.0
19676,Midnight Express,1978,121 min,biography,7.5,82964.0,35000000.0
19677,Spartacus,1960,197 min,biography,7.9,137117.0,30000000.0
19678,Serpico,1973,130 min,biography,7.7,126267.0,29800000.0
19679,October Sky,1999,108 min,biography,7.8,93460.0,32481825.0
19680,Amistad,1997,155 min,biography,7.3,79147.0,44175394.0
19681,Julie & Julia,2009,123 min,biography,7.0,122602.0,94125426.0
19682,What's Love Got to Do with It,1993,118 min,biography,7.3,22091.0,39100956.0
19683,The Other Boleyn Girl,2008,115 min,biography,6.7,115160.0,26814957.0
19684,The Doors,1991,140 min,biography,7.2,94794.0,35183792.0
19685,Gandhi,1982,191 min,biography,8.0,234710.0,52767889.0
19686,Escape from Alcatraz,1979,112 min,biography,7.6,140459.0,43000000.0
19687,In the Name of the Father,1993,133 min,biography,8.1,178074.0,25010410.0
19688,Elizabeth,1998,124 min,biography,7.4,101273.0,30082699.0
19689,Lovelace,2013,93 min,biography,6.2,41492.0,356582.0
19690,The Last Emperor,1987,163 min,biography,7.7,105626.0,43984230.0
19691,On the Basis of Sex,2018,120 min,biography,7.1,35645.0,24622687.0
19692,Boy Erased,2018,115 min,biography,6.9,39909.0,6788692.0
19693,The Lover,1992,115 min,biography,6.8,22217.0,4899194.0
19694,Hollywoodland,2006,126 min,biography,6.5,34957.0,14415222.0
19695,Boys Don't Cry,1999,118 min,biography,7.5,99661.0,11533945.0
19696,Miracle,2004,135 min,biography,7.4,55975.0,64378093.0
19697,Girl with a Pearl Earring,2003,100 min,biography,6.9,79615.0,11634362.0
19698,Cinderella Man,2005,144 min,biography,8.0,190711.0,61649911.0
19699,Hotel Rwanda,2004,121 min,biography,8.1,359468.0,23530892.0
19700,My Left Foot,1989,103 min,biography,7.8,75961.0,14743391.0
19701,A Dangerous Method,2011,99 min,biography,6.4,105244.0,5702083.0
19702,Freedom Writers,2007,123 min,biography,7.6,81106.0,36605602.0
19703,The Killing Fields,1984,141 min,biography,7.8,56667.0,34700291.0
19704,Frida,2002,123 min,biography,7.3,91574.0,25885000.0
19705,Mary Queen of Scots,2018,124 min,biography,6.3,52184.0,16468499.0
19706,Black Mass,2015,123 min,biography,6.9,184323.0,62575678.0
19707,Alpha Dog,2006,122 min,biography,6.9,104810.0,15229325.0
19708,Foxcatcher,2014,134 min,biography,7.0,144686.0,12096300.0
19709,Alive,1993,128 min,biography,7.1,57956.0,36733909.0
19710,The Insider,1999,157 min,biography,7.8,173602.0,28965197.0
19711,Papillon,1973,151 min,biography,8.0,132835.0,53267000.0
19712,Official Secrets,2019,112 min,biography,7.3,49512.0,395511.0
19713,Saving Mr. Banks,2013,125 min,biography,7.5,164658.0,83301580.0
19714,Joy,2015,124 min,biography,6.6,139198.0,56451232.0
19715,The Runaways,2010,106 min,biography,6.5,49776.0,3571735.0
19716,Men of Honor,2000,129 min,biography,7.2,119573.0,48818921.0
19717,Steve Jobs,2015,122 min,biography,7.2,172006.0,17766658.0
19718,Chaplin,1992,143 min,biography,7.5,59081.0,9493259.0
19719,Rudy,1993,114 min,biography,7.5,65402.0,22750363.0
19720,The Glass Castle,2017,127 min,biography,7.1,34764.0,17273059.0
19721,Never Look Away,2018,189 min,biography,7.7,22870.0,1304042.0
19722,Woman in Gold,2015,109 min,biography,7.3,60362.0,33305037.0
19723,Snowden,2016,134 min,biography,7.3,155181.0,21587519.0
19724,Adrift,2018,96 min,biography,6.6,58318.0,31445012.0
19725,Ed Wood,1994,127 min,biography,7.8,178629.0,5887457.0
19726,Changeling,2008,141 min,biography,7.8,258436.0,35739802.0
19727,The Iron Lady,2011,105 min,biography,6.4,110885.0,30017992.0
19728,The Last King of Scotland,2006,123 min,biography,7.6,189212.0,17605861.0
19729,Charlie Wilson's War,2007,102 min,biography,7.0,120228.0,66661095.0
19730,Communion,1989,107 min,biography,5.5,6876.0,1919653.0
19731,"Good Morning, Vietnam",1987,121 min,biography,7.3,144775.0,123922370.0
19732,The Infiltrator,2016,127 min,biography,7.0,75523.0,15425870.0
19733,All the Money in the World,2017,132 min,biography,6.8,87053.0,25106315.0
19734,Whiskey Tango Foxtrot,2016,112 min,biography,6.6,53795.0,23049575.0
19735,The Wind Rises,2013,126 min,biography,7.7,88775.0,5209580.0
19736,Shock and Awe,2017,90 min,biography,6.4,7746.0,77980.0
19737,Ali,2001,157 min,biography,6.7,101854.0,58203105.0
19738,Miracles from Heaven,2016,109 min,biography,7.1,26521.0,61705123.0
19739,Seven Years in Tibet,1997,136 min,biography,7.1,147830.0,37957682.0
19740,I Can Only Imagine,2018,110 min,biography,7.3,16789.0,83482352.0
19741,The Right Stuff,1983,193 min,biography,7.8,62543.0,21500000.0
19742,Big Eyes,2014,106 min,biography,7.0,95355.0,14479776.0
19743,Invictus,2009,134 min,biography,7.3,162293.0,37491364.0
19744,Soul Surfer,2011,112 min,biography,7.0,50696.0,43853424.0
19745,Fire in the Sky,1993,109 min,biography,6.5,26040.0,20100000.0
19746,Selena,1997,127 min,biography,6.8,29789.0,35422828.0
19747,At Eternity's Gate,2018,111 min,biography,6.9,36740.0,2294915.0
19748,The Stanford Prison Experiment,2015,122 min,biography,6.8,44211.0,643557.0
19749,The Bling Ring,2013,90 min,biography,5.6,89154.0,5841046.0
19750,Milk,2008,128 min,biography,7.5,175094.0,31841299.0
19751,Tolkien,2019,112 min,biography,6.8,42613.0,4535154.0
19752,Ray,2004,152 min,biography,7.7,150561.0,75331600.0
19753,The New World,2005,135 min,biography,6.7,87550.0,12712093.0
19754,The Man Who Knew Infinity,2015,108 min,biography,7.2,58832.0,3866794.0
19755,Finding Neverland,2004,106 min,biography,7.7,208174.0,51680613.0
19756,The World's Fastest Indian,2005,127 min,biography,7.8,56045.0,5128124.0
19757,Selma,2014,128 min,biography,7.5,92791.0,52076908.0
19758,Confessions of a Dangerous Mind,2002,113 min,biography,7.0,89609.0,16003576.0
19759,The Duchess,2008,110 min,biography,6.9,84741.0,13823741.0
19760,Bully,2001,108 min,biography,6.9,39096.0,1537670.0
19761,The Messenger: The Story of Joan of Arc,1999,148 min,biography,6.4,67731.0,14276317.0
19762,Lords of Chaos,2018,118 min,biography,6.6,16874.0,253184.0
19763,Gods and Monsters,1998,105 min,biography,7.3,31647.0,6390032.0
19764,Capote,2005,114 min,biography,7.3,135557.0,28747570.0
19765,Dangerous Minds,1995,99 min,biography,6.5,54335.0,84919401.0
19766,Genius,2016,104 min,biography,6.5,20290.0,1358018.0
19767,The Devils,1971,111 min,biography,7.8,16786.0,1133022.0
19768,Lords of Dogtown,2005,107 min,biography,7.1,56235.0,11008432.0
19769,I'm Not There,2007,135 min,biography,6.8,59660.0,4017609.0
19770,La Bamba,1987,108 min,biography,6.9,34594.0,54215416.0
19771,Jobs,2013,128 min,biography,6.0,99840.0,16131410.0
19772,Colette,2018,111 min,biography,6.7,24681.0,5137622.0
19773,Ip Man 4: The Finale,2019,107 min,biography,7.0,33663.0,3956031.0
19774,The Old Man & the Gun,2018,93 min,biography,6.7,47359.0,11277120.0
19775,The Great Debaters,2007,126 min,biography,7.5,60301.0,30226144.0
19776,Anthropoid,2016,120 min,biography,7.2,50249.0,2959288.0
19777,Private Parts,1997,109 min,biography,6.9,38054.0,41198146.0
19778,Gridiron Gang,2006,125 min,biography,7.1,78300.0,38432823.0
19779,Stand and Deliver,1988,103 min,biography,7.3,20916.0,13994920.0
19780,The Iceman,2012,106 min,biography,6.8,76417.0,1939441.0
19781,"McFarland, USA",2015,129 min,biography,7.4,39908.0,44469602.0
19782,Man on the Moon,1999,118 min,biography,7.4,133133.0,34580635.0
19783,Quills,2000,124 min,biography,7.2,55197.0,7060876.0
19784,Henry & June,1990,136 min,biography,6.3,13579.0,11567449.0
19785,Bleed for This,2016,117 min,biography,6.8,28286.0,4847865.0
19786,Becoming Jane,2007,120 min,biography,7.0,62999.0,18670946.0
19787,Belle,2013,100 min,biography,7.3,31730.0,10726630.0
19788,Trumbo,2015,124 min,biography,7.4,82620.0,7857741.0
19789,Professor Marston & the Wonder Women,2017,108 min,biography,7.0,27076.0,1585362.0
19790,Topsy-Turvy,1999,160 min,biography,7.4,13006.0,6201757.0
19791,Michael Collins,1996,133 min,biography,7.1,32248.0,11092559.0
19792,Charlie Says,2018,110 min,biography,5.9,4982.0,39502.0
19793,Pawn Sacrifice,2014,115 min,biography,7.0,46880.0,2436062.0
19794,The Lion in Winter,1968,134 min,biography,7.9,32269.0,22276975.0
19795,Masterminds,2016,95 min,biography,5.8,56724.0,17356894.0
19796,Can You Ever Forgive Me?,2018,106 min,biography,7.1,53602.0,8803865.0
19797,Patton,1970,172 min,biography,7.9,103873.0,61700000.0
19798,Dangal,2016,161 min,biography,8.3,194701.0,12391761.0
19799,Agora,2009,127 min,biography,7.1,70873.0,617840.0
19800,Invincible,2006,105 min,biography,7.0,72572.0,57806952.0
19801,Love & Mercy,2014,121 min,biography,7.4,40647.0,12547189.0
19802,Henry: Portrait of a Serial Killer,1986,83 min,biography,7.0,37900.0,609939.0
19803,La Vie En Rose,2007,140 min,biography,7.6,88386.0,10301706.0
19804,The End of the Tour,2015,106 min,biography,7.2,31429.0,2993669.0
19805,"Don't Worry, He Won't Get Far on Foot",2018,114 min,biography,6.8,28382.0,1441705.0
19806,Mirror,1975,107 min,biography,8.0,48394.0,177345.0
19807,Concussion,2015,123 min,biography,7.1,97029.0,34542474.0
19808,Rob Roy,1995,139 min,biography,6.9,43867.0,31600000.0
19809,Sid and Nancy,1986,112 min,biography,7.0,33253.0,2826523.0
19810,Elizabeth: The Golden Age,2007,114 min,biography,6.8,72686.0,16285240.0
19811,American Animals,2018,116 min,biography,7.0,46391.0,2856954.0
19812,I'm Not Ashamed,2016,112 min,biography,5.8,3889.0,2080932.0
19813,Race,2016,134 min,biography,7.1,38590.0,19097994.0
19814,The Motorcycle Diaries,2004,126 min,biography,7.7,102455.0,16781387.0
19815,Bernie,2011,104 min,biography,6.8,61291.0,9203192.0
19816,The Walk,2015,123 min,biography,7.3,130650.0,10137502.0
19817,Nowhere Boy,2009,98 min,biography,7.1,37626.0,1445366.0
19818,Stronger,2017,119 min,biography,6.9,46460.0,4211129.0
19819,Mommie Dearest,1981,129 min,biography,6.6,16894.0,19032261.0
19820,The Queen,2006,103 min,biography,7.3,113264.0,56441711.0
19821,The Straight Story,1999,112 min,biography,8.0,92359.0,6203044.0
19822,Star 80,1983,103 min,biography,6.8,7349.0,6472990.0
19823,The Greatest Story Ever Told,1965,260 min,biography,6.5,10825.0,15473333.0
19824,Funny Girl,1968,151 min,biography,7.3,23674.0,58500000.0
19825,City of Lies,2018,112 min,biography,6.5,16280.0,572493.0
19826,Rescue Dawn,2006,120 min,biography,7.3,107835.0,5490423.0
